Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2021,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,401710000
Philippines,PHL,2020,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,59610000
Philippines,PHL,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,52500000
Philippines,PHL,2018,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,19120000
Philippines,PHL,2017,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1700000000
Philippines,PHL,2016,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2478400000
Philippines,PHL,2015,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,5141390000
Philippines,PHL,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,480000000
Philippines,PHL,2013,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1204290000
Philippines,PHL,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1033730000
Philippines,PHL,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,296460000
Philippines,PHL,2010,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1509250000
Philippines,PHL,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,4604680000
Philippines,PHL,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1820000000
Philippines,PHL,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2083000000
Philippines,PHL,2006,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,645800000
Philippines,PHL,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,119400000
Philippines,PHL,2004,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,322110000
Philippines,PHL,2003,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,454300000
Philippines,PHL,2002,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,126000000
Philippines,PHL,2001,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,672000000
Philippines,PHL,2000,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1764000000
Philippines,PHL,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,182000000
Philippines,PHL,1998,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1260000000
Philippines,PHL,1997,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1672800000
Philippines,PHL,1996,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1614000000
Philippines,PHL,1995,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2329200000
Philippines,PHL,1994,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1242800000
Philippines,PHL,1993,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1879300000
Philippines,PHL,1992,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,160000000
Philippines,PHL,1991,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,378600000
Philippines,PHL,1990,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,44000000
Philippines,PHL,2022,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,221700000
Philippines,PHL,2007,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,761000000
Philippines,PHL,1994,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,9500000
Philippines,PHL,2022,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,2170000000
Philippines,PHL,2021,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1860000000
Philippines,PHL,2019,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1733250000
Philippines,PHL,2017,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,53550000
Philippines,PHL,2016,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,2471900000
Philippines,PHL,2015,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1023900000
Philippines,PHL,2014,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,837100000
Philippines,PHL,2013,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,46670000
Philippines,PHL,2012,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,49700000
Philippines,PHL,2011,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,370000000
Philippines,PHL,2010,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,343000000
Philippines,PHL,2009,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,149000000
Philippines,PHL,2008,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,315300000
Philippines,PHL,2006,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,214600000
Philippines,PHL,2002,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,30100000
Philippines,PHL,2001,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,908500000
Philippines,PHL,2000,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,4900000
Philippines,PHL,1999,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,78300000
Philippines,PHL,1997,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1126700000
Philippines,PHL,1996,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,514000000
Philippines,PHL,1995,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,300000000
Philippines,PHL,1988,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,110000000
Philippines,PHL,2022,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,155480000
Philippines,PHL,2021,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,27810000
Philippines,PHL,2019,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,32070000
Philippines,PHL,2018,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,18960000
Philippines,PHL,2016,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,488800000
Philippines,PHL,2012,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,178300000
Philippines,PHL,2009,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,26600000
Philippines,PHL,2006,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,503900000
Philippines,PHL,1999,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,1600000
Philippines,PHL,1997,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,7565600000
Philippines,PHL,2022,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,245180000
Philippines,PHL,2021,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,401710000
Philippines,PHL,2020,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,59610000
Philippines,PHL,2019,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,52500000
Philippines,PHL,2018,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,19120000
Philippines,PHL,2017,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1700000000
Philippines,PHL,2016,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2478400000
Philippines,PHL,2015,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,4896390000
Philippines,PHL,2014,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,480000000
Philippines,PHL,2013,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1204290000
Philippines,PHL,2012,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,978030000
Philippines,PHL,2011,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,296460000
Philippines,PHL,2010,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1451000000
Philippines,PHL,2009,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,3383200000
Philippines,PHL,2007,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,13000000
Philippines,PHL,2006,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,24800000
Philippines,PHL,2005,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,23400000
Philippines,PHL,2004,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,119000000
Philippines,PHL,2003,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,317300000
Philippines,PHL,2001,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,530000000
Philippines,PHL,2000,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1642000000
Philippines,PHL,1998,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1100000000
Philippines,PHL,1997,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1238000000
Philippines,PHL,1996,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1460000000
Philippines,PHL,1995,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,2238200000
Philippines,PHL,1994,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1099800000
Philippines,PHL,1993,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1612800000
Philippines,PHL,1992,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,45000000
Philippines,PHL,1991,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,250000000
Philippines,PHL,2022,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,221700000
Philippines,PHL,2022,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,2170000000
Philippines,PHL,2021,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1860000000
Philippines,PHL,2019,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1733250000
Philippines,PHL,2017,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,53550000
Philippines,PHL,2016,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,2471900000
Philippines,PHL,2015,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1023900000
Philippines,PHL,2014,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,837100000
Philippines,PHL,2013,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,46670000
Philippines,PHL,2012,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,49700000
Philippines,PHL,2011,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,370000000
Philippines,PHL,2010,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,343000000
Philippines,PHL,2009,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,149000000
Philippines,PHL,2008,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,315300000
Philippines,PHL,2006,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,214600000
Philippines,PHL,2002,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,30100000
Philippines,PHL,2001,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,908500000
Philippines,PHL,2000,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,4900000
Philippines,PHL,1997,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1126700000
Philippines,PHL,1996,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,514000000
Philippines,PHL,1995,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,300000000
Philippines,PHL,1988,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,110000000
Philippines,PHL,2022,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,155480000
Philippines,PHL,2021,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,27810000
Philippines,PHL,2019,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,32070000
Philippines,PHL,2018,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,18960000
Philippines,PHL,2016,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,488800000
Philippines,PHL,2012,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,178300000
Philippines,PHL,2009,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,26600000
Philippines,PHL,2006,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,503900000
Philippines,PHL,1999,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,1600000
Philippines,PHL,1997,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,7565600000
Philippines,PHL,2021,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,690
Philippines,PHL,2020,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,628
Philippines,PHL,2019,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,625
Philippines,PHL,2018,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,660
Philippines,PHL,2017,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,666
Philippines,PHL,2016,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,526
Philippines,PHL,2015,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,564
Philippines,PHL,2014,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,519
Philippines,PHL,2013,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,489
Philippines,PHL,2012,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,439
Philippines,PHL,2011,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,579
Philippines,PHL,2010,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,412
Philippines,PHL,2009,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,320
Philippines,PHL,2008,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,581
Philippines,PHL,2007,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,434
Philippines,PHL,2006,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,486
Philippines,PHL,2005,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,619
Philippines,PHL,2004,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,476
Philippines,PHL,2003,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,343
Philippines,PHL,2002,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,335
Philippines,PHL,2001,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,316
Philippines,PHL,2000,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,340
Philippines,PHL,1999,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,252
Philippines,PHL,1998,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,227
Philippines,PHL,1997,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,296
Philippines,PHL,1996,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,225
Philippines,PHL,1991,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,134
Philippines,PHL,1990,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,211
Philippines,PHL,1989,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,165
Philippines,PHL,1986,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,109
Philippines,PHL,1985,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,120
Philippines,PHL,1984,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,148
Philippines,PHL,1983,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,128
Philippines,PHL,1982,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,94
Philippines,PHL,1981,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,119
Philippines,PHL,1980,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,90
Philippines,PHL,2021,"Industrial design applications, resident, by count",IP.IDS.RSCT,682
Philippines,PHL,2020,"Industrial design applications, resident, by count",IP.IDS.RSCT,665
Philippines,PHL,2019,"Industrial design applications, resident, by count",IP.IDS.RSCT,1110
Philippines,PHL,2018,"Industrial design applications, resident, by count",IP.IDS.RSCT,929
Philippines,PHL,2017,"Industrial design applications, resident, by count",IP.IDS.RSCT,751
Philippines,PHL,2016,"Industrial design applications, resident, by count",IP.IDS.RSCT,1043
Philippines,PHL,2015,"Industrial design applications, resident, by count",IP.IDS.RSCT,539
Philippines,PHL,2014,"Industrial design applications, resident, by count",IP.IDS.RSCT,829
Philippines,PHL,2013,"Industrial design applications, resident, by count",IP.IDS.RSCT,887
Philippines,PHL,2012,"Industrial design applications, resident, by count",IP.IDS.RSCT,786
Philippines,PHL,2011,"Industrial design applications, resident, by count",IP.IDS.RSCT,533
Philippines,PHL,2010,"Industrial design applications, resident, by count",IP.IDS.RSCT,435
Philippines,PHL,2009,"Industrial design applications, resident, by count",IP.IDS.RSCT,458
Philippines,PHL,2008,"Industrial design applications, resident, by count",IP.IDS.RSCT,640
Philippines,PHL,2007,"Industrial design applications, resident, by count",IP.IDS.RSCT,431
Philippines,PHL,2006,"Industrial design applications, resident, by count",IP.IDS.RSCT,475
Philippines,PHL,2005,"Industrial design applications, resident, by count",IP.IDS.RSCT,646
Philippines,PHL,2004,"Industrial design applications, resident, by count",IP.IDS.RSCT,536
Philippines,PHL,2003,"Industrial design applications, resident, by count",IP.IDS.RSCT,667
Philippines,PHL,2002,"Industrial design applications, resident, by count",IP.IDS.RSCT,448
Philippines,PHL,2001,"Industrial design applications, resident, by count",IP.IDS.RSCT,382
Philippines,PHL,2000,"Industrial design applications, resident, by count",IP.IDS.RSCT,479
Philippines,PHL,1999,"Industrial design applications, resident, by count",IP.IDS.RSCT,515
Philippines,PHL,1998,"Industrial design applications, resident, by count",IP.IDS.RSCT,499
Philippines,PHL,1997,"Industrial design applications, resident, by count",IP.IDS.RSCT,582
Philippines,PHL,1996,"Industrial design applications, resident, by count",IP.IDS.RSCT,614
Philippines,PHL,1991,"Industrial design applications, resident, by count",IP.IDS.RSCT,410
Philippines,PHL,1990,"Industrial design applications, resident, by count",IP.IDS.RSCT,280
Philippines,PHL,1989,"Industrial design applications, resident, by count",IP.IDS.RSCT,299
Philippines,PHL,1986,"Industrial design applications, resident, by count",IP.IDS.RSCT,189
Philippines,PHL,1985,"Industrial design applications, resident, by count",IP.IDS.RSCT,183
Philippines,PHL,1984,"Industrial design applications, resident, by count",IP.IDS.RSCT,168
Philippines,PHL,1983,"Industrial design applications, resident, by count",IP.IDS.RSCT,222
Philippines,PHL,1982,"Industrial design applications, resident, by count",IP.IDS.RSCT,202
Philippines,PHL,1981,"Industrial design applications, resident, by count",IP.IDS.RSCT,274
Philippines,PHL,1980,"Industrial design applications, resident, by count",IP.IDS.RSCT,415
Philippines,PHL,2021,"Trademark applications, nonresident, by count",IP.TMK.NRCT,29927
Philippines,PHL,2020,"Trademark applications, nonresident, by count",IP.TMK.NRCT,25768
Philippines,PHL,2019,"Trademark applications, nonresident, by count",IP.TMK.NRCT,28570
Philippines,PHL,2018,"Trademark applications, nonresident, by count",IP.TMK.NRCT,26324
Philippines,PHL,2017,"Trademark applications, nonresident, by count",IP.TMK.NRCT,24635
Philippines,PHL,2016,"Trademark applications, nonresident, by count",IP.TMK.NRCT,25527
Philippines,PHL,2015,"Trademark applications, nonresident, by count",IP.TMK.NRCT,21907
Philippines,PHL,2014,"Trademark applications, nonresident, by count",IP.TMK.NRCT,21514
Philippines,PHL,2013,"Trademark applications, nonresident, by count",IP.TMK.NRCT,20257
Philippines,PHL,2012,"Trademark applications, nonresident, by count",IP.TMK.NRCT,14301
Philippines,PHL,2010,"Trademark applications, nonresident, by count",IP.TMK.NRCT,12827
Philippines,PHL,2008,"Trademark applications, nonresident, by count",IP.TMK.NRCT,14060
Philippines,PHL,2021,"Trademark applications, resident, by count",IP.TMK.RSCT,34976
Philippines,PHL,2020,"Trademark applications, resident, by count",IP.TMK.RSCT,30935
Philippines,PHL,2019,"Trademark applications, resident, by count",IP.TMK.RSCT,34097
Philippines,PHL,2018,"Trademark applications, resident, by count",IP.TMK.RSCT,30853
Philippines,PHL,2017,"Trademark applications, resident, by count",IP.TMK.RSCT,26922
Philippines,PHL,2016,"Trademark applications, resident, by count",IP.TMK.RSCT,22357
Philippines,PHL,2015,"Trademark applications, resident, by count",IP.TMK.RSCT,20991
Philippines,PHL,2014,"Trademark applications, resident, by count",IP.TMK.RSCT,19995
Philippines,PHL,2013,"Trademark applications, resident, by count",IP.TMK.RSCT,16740
Philippines,PHL,2012,"Trademark applications, resident, by count",IP.TMK.RSCT,16437
Philippines,PHL,2010,"Trademark applications, resident, by count",IP.TMK.RSCT,11771
Philippines,PHL,2008,"Trademark applications, resident, by count",IP.TMK.RSCT,8948
Philippines,PHL,2021,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,71556
Philippines,PHL,2020,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,88024
Philippines,PHL,2019,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,320569
Philippines,PHL,2018,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,292450
Philippines,PHL,2017,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,273159
Philippines,PHL,2016,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,345482
Philippines,PHL,2015,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,325859
Philippines,PHL,2014,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,287460
Philippines,PHL,2013,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,200532
Philippines,PHL,2012,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,241698.559028508
Philippines,PHL,2011,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,225789.683645565
Philippines,PHL,2010,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,205318
Philippines,PHL,2009,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,87028
Philippines,PHL,2008,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,72333
Philippines,PHL,2007,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,65212
Philippines,PHL,2006,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,61712
Philippines,PHL,2005,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,58944
Philippines,PHL,2004,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,56647
Philippines,PHL,2003,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,56235
Philippines,PHL,2002,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,57193
Philippines,PHL,2001,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,60511
Philippines,PHL,2000,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,44547
Philippines,PHL,1999,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,40300
Philippines,PHL,1998,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,61800
Philippines,PHL,1997,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,65500
Philippines,PHL,1996,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,64700
Philippines,PHL,1995,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,64000
Philippines,PHL,1994,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,61600
Philippines,PHL,1993,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,60800
Philippines,PHL,1992,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,65100
Philippines,PHL,1991,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,63200
Philippines,PHL,1990,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,70100
Philippines,PHL,1989,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,74200
Philippines,PHL,1988,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,71200
Philippines,PHL,1987,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,67400
Philippines,PHL,1986,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,62900
Philippines,PHL,1985,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,57700
Philippines,PHL,1984,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,57000
Philippines,PHL,1983,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,56800
Philippines,PHL,1982,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,51100
Philippines,PHL,1981,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,48300
Philippines,PHL,1980,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,48900
Philippines,PHL,1979,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,61700
Philippines,PHL,1978,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,58000
Philippines,PHL,1977,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,63400
Philippines,PHL,1976,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,70000
Philippines,PHL,1975,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,67800
Philippines,PHL,1974,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,62700
Philippines,PHL,1973,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,66900
Philippines,PHL,1972,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,65300
Philippines,PHL,1971,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,69000
Philippines,PHL,1970,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,95100
Philippines,PHL,2021,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,530.283136
Philippines,PHL,2020,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,360.409324
Philippines,PHL,2019,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,926.888641
Philippines,PHL,2018,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,835.904513
Philippines,PHL,2017,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,753.351739
Philippines,PHL,2016,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,665.124567915
Philippines,PHL,2015,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,604.508812
Philippines,PHL,2014,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,577.474932
Philippines,PHL,2013,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,325.682352
Philippines,PHL,2012,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,533.283614656041
Philippines,PHL,2011,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,470.003413890059
Philippines,PHL,2010,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,460.194054824
Philippines,PHL,2009,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,227.454
Philippines,PHL,2008,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,277.362
Philippines,PHL,2007,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,285.577
Philippines,PHL,2006,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,318.85
Philippines,PHL,2005,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,322.706
Philippines,PHL,2004,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,300.637
Philippines,PHL,2003,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,278.368
Philippines,PHL,2002,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,275.053
Philippines,PHL,2001,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,274.979
Philippines,PHL,2000,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,289.946
Philippines,PHL,1999,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,240.8999938965
Philippines,PHL,1998,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,184.8999938965
Philippines,PHL,1997,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,471.6000061035
Philippines,PHL,1996,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,384.5
Philippines,PHL,1995,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,373.5
Philippines,PHL,1994,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,380.200012207
